1.008944744826298440e+06, 7.662958061661297688e+04, 2.244369409765540331e+04, 1.604596000000000000e+06, 2.111000000000000000e+03, 1.765650000000000000e+06, 1.840000000000000000e+02, 2.542069012946893461e+06, 2.344719280795388855e+06, 1.486718456595365424e+06, 2.137464000000000000e+06, 2.260000000000000000e+02
1.096658925973535981e+06, 5.238941096863728308e+04, 2.443439001802567509e+04, 1.664813000000000000e+06, 2.179000000000000000e+03, 2.487484000000000000e+06, 2.050000000000000000e+02, 2.751626364347517490e+06, 2.275104943917701021e+06, 1.495112482630994637e+06, 3.084557000000000000e+06, 2.160000000000000000e+02
1.213521365022662561e+06, 7.384898329417796049e+04, 1.694916143226039821e+03, 1.260149000000000000e+06, 1.483000000000000000e+03, 2.129756000000000000e+06, 1.870000000000000000e+02, 3.217829449324064888e+06, 1.788237092445303919e+06, 1.104850409731157823e+06, 1.613057000000000000e+06, 1.560000000000000000e+02
1.012315253439355758e+06, 1.156404239857719949e+04, 1.059837306229098431e+03, 2.484960000000000000e+05, 4.780000000000000000e+02, 8.832430000000000000e+05, 6.300000000000000000e+01, 2.767074764623087365e+06, 3.650868265251007397e+05, 1.458321603322459850e+05, 1.514704000000000000e+06, 1.020000000000000000e+02
9.967171332009504549e+05, 8.281728390183269221e+04, 3.933718948669247766e+04, 1.505986000000000000e+06, 2.737000000000000000e+03, 3.172239000000000000e+06, 2.680000000000000000e+02, 2.273477526707608253e+06, 1.863987740706200479e+06, 2.004226986674753716e+06, 3.493669000000000000e+06, 2.410000000000000000e+02
1.102755700037197210e+06, 4.038466790065301757e+04, 3.510386967455951890e+03, 1.086616000000000000e+06, 1.640000000000000000e+03, 2.217325000000000000e+06, 1.700000000000000000e+02, 2.851736586786690168e+06, 1.468543717309443746e+06, 1.015129010869457736e+06, 2.404358000000000000e+06, 1.800000000000000000e+02
8.987512876523273299e+05, 3.640652675632069440e+04, 1.308505580822519187e+04, 8.086650000000000000e+05, 1.373000000000000000e+03, 2.075379000000000000e+06, 1.520000000000000000e+02, 2.379323468946867622e+06, 9.974221971529629081e+05, 8.828371729099639924e+05, 2.367839000000000000e+06, 1.530000000000000000e+02
1.119773730717764003e+06, 6.435624839956234064e+04, 9.775537964609640767e+03, 1.714586000000000000e+06, 2.269000000000000000e+03, 2.119862000000000000e+06, 1.910000000000000000e+02, 3.043060550457099918e+06, 2.538442849250798114e+06, 1.151187667358737439e+06, 3.242020000000000000e+06, 2.190000000000000000e+02
1.262975775398326805e+06, 3.969812661573789956e+04, 1.137509768013167559e+04, 1.154284000000000000e+06, 2.260000000000000000e+03, 2.407234000000000000e+06, 2.170000000000000000e+02, 3.228888272032099776e+06, 1.605174773964794818e+06, 1.050916575592131121e+06, 2.992848000000000000e+06, 3.010000000000000000e+02
1.009925946714361082e+06, 9.401149589687067783e+04, 8.270120896044845722e+03, 1.637244000000000000e+06, 1.879000000000000000e+03, 2.012625000000000000e+06, 1.470000000000000000e+02, 2.317905620867171790e+06, 2.212762903387204278e+06, 1.787627503681905102e+06, 2.451045000000000000e+06, 2.170000000000000000e+02
5.711268971628511790e+05, 2.049556056744977468e+04, 1.697170496155565161e+03, 7.730130000000000000e+05, 1.052000000000000000e+03, 7.023310000000000000e+05, 4.900000000000000000e+01, 1.570915820473362459e+06, 1.031792595583247137e+06, 6.086260336924715666e+05, 8.898760000000000000e+05, 5.800000000000000000e+01
1.153266608921833104e+06, 4.906441168724805175e+04, 6.691168942616804998e+03, 1.028575000000000000e+06, 1.723000000000000000e+03, 1.722003000000000000e+06, 1.630000000000000000e+02, 3.252702510220851749e+06, 1.405388768069103360e+06, 6.910860996112916619e+05, 2.578761000000000000e+06, 2.420000000000000000e+02
1.250058569127802504e+06, 3.738123693427645776e+04, 4.734240590845221959e+03, 8.739550000000000000e+05, 1.396000000000000000e+03, 2.790644000000000000e+06, 2.310000000000000000e+02, 3.167099776201387402e+06, 1.428780463759048842e+06, 6.763049353287093109e+05, 3.005907000000000000e+06, 2.290000000000000000e+02
1.060488449976184405e+06, 2.928894030626405583e+04, 3.391886971151848684e+03, 7.769280000000000000e+05, 1.051000000000000000e+03, 1.477240000000000000e+06, 1.250000000000000000e+02, 2.852786260505980346e+06, 1.221497851360051194e+06, 5.485565596431643935e+05, 2.029828000000000000e+06, 1.640000000000000000e+02
1.243178206316935364e+06, 4.662090511418955430e+04, 9.135192379657760284e+02, 1.046775000000000000e+06, 1.686000000000000000e+03, 2.461667000000000000e+06, 1.790000000000000000e+02, 3.417893499557754025e+06, 1.566754714327603346e+06, 7.300084003998691915e+05, 2.888100000000000000e+06, 2.540000000000000000e+02
8.569158372337223263e+05, 2.068886672261571221e+04, 1.048042245694831763e+03, 4.754810000000000000e+05, 1.052000000000000000e+03, 1.134349000000000000e+06, 9.100000000000000000e+01, 2.186525789332726039e+06, 6.869712310308327433e+05, 4.598100291838377598e+05, 1.377039000000000000e+06, 1.100000000000000000e+02
1.134587109114737948e+06, 2.157855697230734950e+04, 2.542728360479894036e+03, 6.217780000000000000e+05, 1.315000000000000000e+03, 2.600806000000000000e+06, 1.910000000000000000e+02, 2.802413536374425516e+06, 8.902957132559947204e+05, 7.127889683074457571e+05, 2.224137000000000000e+06, 2.140000000000000000e+02
5.839088370833876543e+05, 2.616348804155778635e+04, 7.205031278369567190e+03, 7.701760000000000000e+05, 1.048000000000000000e+03, 8.321160000000000000e+05, 8.400000000000000000e+01, 1.501239854993385496e+06, 1.166380516245287145e+06, 5.768678859095437219e+05, 1.398581000000000000e+06, 1.260000000000000000e+02
1.216247194117140491e+06, 3.223241486288468150e+04, 4.059157199135420342e+03, 1.015642000000000000e+06, 2.212000000000000000e+03, 1.964770000000000000e+06, 2.080000000000000000e+02, 3.228523118106607813e+06, 1.390782850804772461e+06, 8.380935623788087396e+05, 1.622529000000000000e+06, 1.470000000000000000e+02
1.102756087435075548e+06, 7.040438251708872849e+04, 8.377353315351745550e+03, 1.933364000000000000e+06, 2.107000000000000000e+03, 2.366935000000000000e+06, 1.910000000000000000e+02, 2.630201211167392321e+06, 2.450228405910473783e+06, 2.074951746579115745e+06, 3.167727000000000000e+06, 2.360000000000000000e+02
1.140898693799856119e+06, 4.725251264853095927e+04, 7.190089278162626215e+03, 1.183839000000000000e+06, 2.555000000000000000e+03, 1.991622000000000000e+06, 2.000000000000000000e+02, 3.240973418822248466e+06, 1.832060532767151948e+06, 9.401095017160737189e+05, 1.623131000000000000e+06, 2.080000000000000000e+02
1.057759331678217044e+06, 7.280236067994995392e+04, 1.118912964317328806e+04, 1.635347000000000000e+06, 1.955000000000000000e+03, 2.212431000000000000e+06, 1.740000000000000000e+02, 2.828988820230714045e+06, 2.027913874275939306e+06, 1.403935860175798880e+06, 2.913070000000000000e+06, 2.280000000000000000e+02
9.878806896913503297e+05, 4.523183213720242202e+04, 5.006828922773209342e+03, 9.480530000000000000e+05, 9.020000000000000000e+02, 2.276164000000000000e+06, 1.800000000000000000e+02, 2.373045872770186514e+06, 1.425896480320919305e+06, 9.802657447066586465e+05, 1.921065000000000000e+06, 1.860000000000000000e+02
8.054820128661247436e+05, 3.127752537490383111e+04, 5.127870762954998099e+03, 6.971200000000000000e+05, 1.139000000000000000e+03, 5.716860000000000000e+05, 5.100000000000000000e+01, 1.772397652047391515e+06, 1.012288468676725402e+06, 6.215130589815732092e+05, 5.215380000000000000e+05, 4.000000000000000000e+01
1.274971872849104926e+06, 2.914247510743368184e+04, 1.314833117568699163e+04, 7.666120000000000000e+05, 1.427000000000000000e+03, 5.912890000000000000e+05, 4.700000000000000000e+01, 3.375586341984710190e+06, 1.061632873442861252e+06, 6.492822093038799940e+05, 1.308109000000000000e+06, 1.040000000000000000e+02
1.186855282272205222e+06, 4.829268184267314791e+04, 2.628596245022985022e+04, 8.012980000000000000e+05, 1.914000000000000000e+03, 2.679371000000000000e+06, 2.440000000000000000e+02, 3.281979968958228827e+06, 1.043772805557046086e+06, 8.093474448935113614e+05, 3.225066000000000000e+06, 3.330000000000000000e+02
8.540034525933872210e+05, 1.999750892831727106e+04, 2.821776872159728555e+03, 6.898280000000000000e+05, 1.147000000000000000e+03, 1.394954000000000000e+06, 9.600000000000000000e+01, 2.391258538502793759e+06, 1.011189630479645915e+06, 4.064159500332881580e+05, 1.185091000000000000e+06, 9.800000000000000000e+01
9.119904881972959265e+05, 4.851700007760833978e+04, 9.651593701667046844e+03, 1.043484000000000000e+06, 1.731000000000000000e+03, 1.709291000000000000e+06, 1.390000000000000000e+02, 2.627492714923137799e+06, 1.259190339975166367e+06, 9.062426152338351822e+05, 2.001782000000000000e+06, 1.620000000000000000e+02
1.148466316886102082e+06, 1.820554959780958598e+04, 2.265002166450652567e+03, 6.402510000000000000e+05, 1.401000000000000000e+03, 1.016080000000000000e+06, 8.400000000000000000e+01, 3.015468013303561136e+06, 1.035799091872574762e+06, 3.836745404984792112e+05, 2.528504000000000000e+06, 2.250000000000000000e+02
9.224799056743849069e+05, 2.166583892853109501e+04, 2.264604533910356622e+03, 7.963220000000000000e+05, 1.259000000000000000e+03, 1.003500000000000000e+06, 6.900000000000000000e+01, 1.858230802256076364e+06, 1.135089693600213621e+06, 6.084477483192398213e+05, 1.863197000000000000e+06, 1.840000000000000000e+02
9.359149973799258005e+05, 3.020500363944544370e+04, 3.307767612689037833e+03, 3.611880000000000000e+05, 9.020000000000000000e+02, 5.989080000000000000e+05, 4.600000000000000000e+01, 1.865085686190213542e+06, 4.911170636245698552e+05, 5.543232347574880114e+05, 9.775940000000000000e+05, 8.500000000000000000e+01
1.431178062527719419e+06, 6.475276951742178062e+04, 1.061248872704645692e+04, 8.735590000000000000e+05, 1.662000000000000000e+03, 6.836620000000000000e+05, 6.700000000000000000e+01, 3.708640173339940142e+06, 1.583193184735763120e+06, 1.223999326669807546e+06, 2.292104000000000000e+06, 2.790000000000000000e+02
1.224486818979411852e+06, 6.760856757169865887e+04, 2.397557351630028643e+04, 8.767310000000000000e+05, 1.936000000000000000e+03, 2.267591000000000000e+06, 2.080000000000000000e+02, 3.332835119266378228e+06, 1.142058326815821696e+06, 9.133687827460389817e+05, 3.882839000000000000e+06, 3.160000000000000000e+02
4.665683993677451508e+05, 5.486031426928438304e+04, 4.727865382163811591e+04, 3.585410000000000000e+05, 7.780000000000000000e+02, 2.189261000000000000e+06, 2.090000000000000000e+02, 2.982835685878925957e+06, 8.564411455216046888e+05, 4.406249902228268911e+05, 2.949876000000000000e+06, 3.160000000000000000e+02
1.146565223877017619e+06, 2.498648987898324413e+04, 1.700325755894992199e+03, 1.035647000000000000e+06, 1.837000000000000000e+03, 1.673861000000000000e+06, 1.240000000000000000e+02, 3.100001719156919047e+06, 1.582843623036868870e+06, 6.034850630103778094e+05, 2.907881000000000000e+06, 2.410000000000000000e+02
1.082170455862015719e+06, 4.388825456624713115e+04, 1.093583711133229372e+04, 7.310600000000000000e+05, 1.424000000000000000e+03, 1.381679000000000000e+06, 1.070000000000000000e+02, 2.627972491513610352e+06, 9.227467575126620941e+05, 9.811573709864949342e+05, 1.817633000000000000e+06, 1.370000000000000000e+02
1.191160841828288278e+06, 4.138111920060872217e+04, 7.404165619351565510e+03, 1.200042000000000000e+06, 1.417000000000000000e+03, 2.099957000000000000e+06, 1.860000000000000000e+02, 2.897371359023463912e+06, 1.798403454226311296e+06, 1.092476207951246761e+06, 3.201508000000000000e+06, 2.660000000000000000e+02
4.186507073842009529e+06, 3.553563619833015255e+05, 8.270408628756020335e+04, 1.607613000000000000e+06, 4.085000000000000000e+03, 1.760121000000000000e+06, 1.650000000000000000e+02, 5.605016337339439429e+06, 1.962516185700163478e+06, 4.144138845514208078e+06, 1.517873000000000000e+06, 1.450000000000000000e+02
